1.0000000000000009, 2.860759493670886
1.1176470588235299, 2.7848101265822782
1.2058823529411766, 2.6962025316455693
1.2941176470588243, 2.613924050632911
1.382352941176471, 2.550632911392405
1.4705882352941178, 2.4683544303797467
1.5294117647058831, 2.3987341772151898
1.6470588235294112, 2.3227848101265822
1.7058823529411775, 2.2531645569620253
1.7941176470588234, 2.1772151898734178
1.9117647058823533, 2.1075949367088604
2, 2.037974683544304
2.11764705882353, 1.9556962025316456
2.2941176470588243, 1.8860759493670884
2.4411764705882355, 1.8291139240506329
2.61764705882353, 1.7721518987341773
2.852941176470588, 1.7088607594936709
3.1176470588235308, 1.6329113924050633
3.4117647058823533, 1.5569620253164558
3.7058823529411766, 1.5000000000000002
3.9411764705882364, 1.449367088607595
4.235294117647059, 1.3987341772151898
4.558823529411765, 1.3481012658227849
4.911764705882352, 1.29746835443038
5.264705882352941, 1.2531645569620253
5.61764705882353, 1.2151898734177213
6.000000000000001, 1.1772151898734178
6.500000000000001, 1.1329113924050631
7.000000000000001, 1.0886075949367089
7.500000000000001, 1.0506329113924053
8.029411764705884, 1.0126582278481013
8.5, 0.9873417721518987
9, 0.9620253164556964
9.5, 0.9303797468354431
10, 0.9113924050632911
10.5, 0.8860759493670889
11, 0.8670886075949369
11.500000000000004, 0.8481012658227853
12, 0.8354430379746836
12.500000000000004, 0.816455696202532
13.000000000000004, 0.79746835443038
13.5, 0.7848101265822787
14, 0.7658227848101267
14.500000000000004, 0.7594936708860764
15.000000000000004, 0.7468354430379747
15.5, 0.7278481012658231
16.000000000000004, 0.7215189873417724
16.500000000000004, 0.7088607594936711
17, 0.70253164556962
17.500000000000004, 0.6898734177215191
18.000000000000004, 0.6772151898734178
18.500000000000004, 0.6645569620253164
19.029411764705884, 0.6582278481012658
19.5, 0.6518987341772156
20, 0.6455696202531644
20.5, 0.6392405063291142
21.000000000000004, 0.6329113924050636
21.500000000000004, 0.6202531645569622
22.000000000000004, 0.6139240506329116
22.500000000000004, 0.6075949367088609
23, 0.59493670886076
23.5, 0.5886075949367089
24.000000000000004, 0.5886075949367089
